  2.54,     2, 13.55,    91,    12,  2.41,  2.41,26.483516,0.8834951,     51.5
  2.34,     2, 12.75,    79,    11,  2.14,  2.14,27.088607,0.8777777,       45
  2.31,     1,    15,    82,     3,  2.02,  2.02,24.634146,0.9647058,       85
  5.25,     3, 14.93,   136,    21,  4.97,  4.97,36.544117,0.8662420,52.333333
 13.94,     8,  18.7,   385,    78, 11.58, 12.83,30.077922,0.8315334,     92.6
 13.48,     4, 19.55,   513,    54, 12.44, 12.44,24.249512,0.9047619,   141.75
  6.76,     3, 18.46,   185,    66,  6.11,  6.11,33.027027,0.7370517,83.666666
   9.2,     3,  19.1,   283,    47,  8.56,  8.56,30.247349,0.8575757,      110
  8.45,     4, 16.68,   330,    37,  8.08,  8.08,24.484848,0.8991825,    91.75
   9.8,     4, 17.28,   346,    41,  9.11,  9.11,26.329479,0.8940568,    96.75
  1.75,     3,  14.4,    50,    71,  1.16,  1.16,     23.2,0.4132231,40.333333
 11.08,     5, 16.76,   373,    57, 10.36, 10.36,27.774798,0.8674418,       86
  4.48,     3, 17.37,   132,   100,  3.79,  3.79,28.712121,0.5689655,77.333333
  3.27,     4, 15.78,   107,   151,  2.37,  2.37,22.149532,0.4147286,     64.5
   3.4,     2,  16.1,   110,    12,  3.09,  3.09,28.090909,0.9016393,       61
  7.82,     3,  20.1,   195,    28,  7.14,  7.14,36.615384,0.8744394,74.333333
  5.64,     3, 15.23,   163,    16,   5.2,   5.2,31.901840,0.9106145,59.666666
  3.46,     2,  14.9,    93,     9,  3.23,  3.23,34.731182,0.9117647,       51
  2.95,     2, 15.45,   104,     8,  2.67,  2.67,25.673076,0.9285714,       56
  4.09,     3, 13.17,   123,    21,   3.8,   3.8,30.894308,0.8541666,       48
  2.21,     2, 14.25,    66,    15,  2.02,  2.02,30.606060,0.8148148,     40.5
  4.08,     2,  16.4,   118,    14,  3.88,  3.88,32.881355,0.8939393,       66
  6.11,     2, 15.65,   222,    20,  4.53,  4.53,20.405405,0.9173553,      121
  1.88,     1,  16.8,    60,     5,  1.75,  1.75,29.166666,0.9230769,       65
  5.83,     3, 15.13,   188,     9,  5.62,  5.62,29.893617,0.9543147,65.666666
   6.7,     4, 15.65,   199,    27,  6.22,  6.22,31.256281,0.8805309,     56.5
  7.07,     3, 17.53,   235,     3,   6.6,   6.6,28.085106,0.9873949,79.333333
  2.47,     2, 16.25,    78,    41,  2.13,  2.13,27.307692,0.6554621,     59.5
  9.15,     3, 19.47,   360,    18,  8.66,  8.66,24.055555,0.9523809,      126
 20.14,     7, 19.72,   522,   115, 13.55, 15.26,25.957854,0.8194662,    127.4
 12.52,     7, 17.08,   409,   103, 11.98, 12.41,29.290953,0.7988281,    102.4
 11.26,     6, 17.92,   313,   115,  9.92,  9.92,31.693290,0.7313084,     85.6
  7.09,     3, 21.33,   235,    48,  6.43,  6.43,27.361702,0.8303886,94.333333
   4.6,     3,  16.8,   163,    30,  3.97,  3.97,24.355828,0.8445595,64.333333
  4.35,     3, 13.73,   119,    24,     4,     4,33.613445,0.8321678,47.666666
  2.18,     2, 16.65,    77,    33,  1.92,  1.92,24.935064,      0.7,       55
 14.95,     4, 18.22,   443,    26, 14.38, 14.38,32.460496,0.9445628,   117.25
  9.76,     5, 15.12,   348,    15,  9.18,  9.18,26.379310,0.9586776,     72.6
    11,     6, 16.86,   294,    45,  9.07,   9.6,30.850340,0.8672566,     67.8
  5.87,     3,  15.3,   200,    27,   5.6,   5.6,       28,0.8810572,75.666666
  3.58,     2, 14.35,    99,    11,  3.34,  3.34,33.737373,      0.9,       55
  3.79,     3,  12.1,   106,    14,  3.56,  3.56,33.584905,0.8833333,       40
  3.84,     2, 15.22,   136,     7,  3.54,  3.54,26.029411,0.9510489,     71.5
  4.27,     3,  15.4,   140,    16,     4,     4,28.571428,0.8974358,       52
  4.82,     3,  15.7,   141,    12,  4.28,  4.28,30.354609,0.9215686,       51
  2.48,     2,  12.7,    92,     4,  2.32,  2.32,25.217391,0.9583333,       48
 19.99,     7, 19.44,   425,    57, 14.76, 15.68,34.729411,0.8817427,     96.4
 22.46,     8,  18.8,   501,    23, 17.42, 18.24,34.770459,0.9561068,    104.8
 13.21,     6,  17.5,   394,    68, 10.69, 12.02,27.131979,0.8528138,     92.4
  7.53,     3, 18.47,   262,    28,  6.76,  6.76,25.801526,0.9034482,96.666666
  4.13,     3,  15.1,   158,    14,  3.86,  3.86,24.430379,0.9186046,57.333333
  2.47,     2, 13.95,    88,    25,  2.23,  2.23,25.340909,0.7787610,     56.5
  4.13,     3,  14.8,   143,    18,  3.83,  3.83,26.783216,0.8881987,53.666666
  2.22,     1,  18.6,    67,    42,  1.84,  1.84,27.462686,0.6146788,      109
  4.38,     2, 18.45,   147,    17,  3.92,  3.92,26.666666,0.8963414,       82
  6.08,     3,  16.5,   197,    31,  5.72,  5.72,29.035532,0.8640350,       76
  8.15,     3, 15.25,   247,    58,  7.49,  7.49,30.323886,0.8098360,101.66666
  9.52,     4,  18.4,   299,    62,  8.75,  8.75,29.264214,0.8282548,    90.25
  3.55,     2, 15.75,   122,    10,  3.35,  3.35,27.459016,0.9242424,       66
  2.06,     1,  16.8,    57,     9,  1.94,  1.94,34.035087,0.8636363,       66
  5.48,     3,  14.4,   156,     6,  5.26,  5.26,33.717948,0.9629629,       54
  0.86,     1,    11,    31,     6,  0.77,  0.77,24.838709,0.8378378,       37
 14.99,     6, 17.48,   388,    66, 13.58,  14.4,       35,0.8546255,     90.8
 12.57,     5, 21.26,   402,    51, 11.73, 11.73,29.179104,0.8874172,     90.6
  5.64,     4,  14.3,   189,    49,  5.15,  5.15,27.248677,0.7941176,     59.5
 11.77,     5, 17.22,   351,    98, 10.42, 10.42,29.686609,0.7817371,     89.8
  6.17,     3,  17.4,   180,    93,  5.47,  5.47,30.388888,0.6593406,       91
  14.6,     4, 20.45,   446,    70, 13.56, 13.56,30.403587,0.8643410,      129
  6.05,     3, 16.57,   173,    15,  5.71,  5.71,33.005780,0.9202127,62.666666
  7.47,     3, 18.93,   218,    44,  7.08,  7.08,32.477064,0.8320610,87.333333
 11.65,     4,  18.1,   346,    34, 11.08, 11.08,32.023121,0.9105263,       95
  5.14,     2,    20,   149,    21,  4.83,  4.83,32.416107,0.8764705,       85
  8.41,     3,  17.3,   279,    47,  7.86,  7.86,28.172043,0.8558282,108.66666
   7.2,     4, 16.23,   240,    15,   6.9,   6.9,    28.75,0.9411764,    63.75
  5.46,     4,  15.3,   175,    53,  4.98,  4.98,28.457142,0.7675438,       57
 11.53,     4, 18.98,   307,    78, 10.36, 10.36,33.745928,0.7974025,    96.25
  9.24,     3, 15.97,   298,    43,  8.78,  8.78,29.463087,0.8739002,113.66666
  5.88,     3, 17.77,   190,    65,  5.03,  5.03,26.473684,0.7450980,       85
  1.86,     1,    16,    65,    12,  1.71,  1.71,26.307692,0.8441558,       77
   6.5,     3, 19.53,   222,    23,  6.14,  6.14,27.657657,0.9061224,81.666666
  6.43,     3, 16.13,   216,    18,  6.09,  6.09,28.194444,0.9230769,       78
  2.01,     3, 11.77,    63,    30,  1.73,  1.73,27.460317,0.6774193,       31
  1.53,     1,  15.9,    49,    16,  1.42,  1.42,28.979591,0.7538461,       65
  9.08,     4, 14.92,   279,    27,  8.63,  8.63,30.931899,0.9117647,     76.5
  4.04,     3, 15.03,   115,    56,  3.49,  3.49,30.347826,0.6725146,       57
   5.2,     3, 15.27,   150,    14,   4.9,   4.9,32.666666,0.9146341,54.666666
  6.91,     3, 18.93,   198,   123,  5.77,  5.77,29.141414,0.6168224,      107
  4.06,     2, 13.63,   115,    41,  3.64,  3.64,31.652173,0.7371794,       78
 13.41,     5, 17.72,   403,   102, 12.21, 12.21,30.297766,0.7980198,      101
 10.47,     3,  20.3,   341,    50,  9.66,  9.66,28.328445,0.8721227,130.33333
  2.09,     1,  16.7,    61,     5,  1.98,  1.98,32.459016,0.9242424,       66
  2.51,     1,  18.4,    71,     9,  2.02,  2.02,28.450704,   0.8875,       80
  0.86,     2, 14.15,    77,    16,  0.79,  0.79,10.259740,0.8279569,     46.5
  3.29,     2,  15.7,   123,     9,  3.16,  3.16,25.691056,0.9318181,       66
  3.66,     2, 14.05,   139,    15,  3.44,  3.44,24.748201,0.9025974,       77
  3.12,     2,  13.1,   105,    11,  2.91,  2.91,27.714285,0.9051724,       58
  7.68,     3, 18.37,   336,    18,  7.23,  7.23,21.517857,0.9491525,      118
  5.38,     4, 13.45,   211,    14,  5.12,  5.12,24.265402,0.9377777,    56.25
  6.66,     4, 15.48,   193,    48,   6.2,   6.2,32.124352,0.8008298,    60.25
   1.4,     2,  13.8,    47,    44,  1.13,  1.13,24.042553,0.5164835,     45.5
  3.98,     2, 14.05,   117,    12,  3.73,  3.73,31.880341,0.9069767,     64.5
  1.93,     2, 12.35,    69,    29,  1.67,  1.67,24.202898,0.7040816,       49
  6.01,     3,  16.3,   174,    49,  5.54,  5.54,31.839080,0.7802690,74.333333
   6.9,     4,  16.3,   284,    20,  6.48,  6.48,22.816901,0.9342105,       76
  3.76,     2, 15.02,   134,    26,  3.39,  3.39,25.298507,   0.8375,       80
  6.44,     4, 15.32,   176,    16,  6.08,  6.08,34.545454,0.9166666,       48
  3.47,     2, 15.25,   110,     9,  3.19,  3.19,       29,0.9243697,     59.5
  2.77,     2, 15.37,    92,    29,  2.35,  2.35,25.543478,0.7603305,     60.5
 14.24,     7, 19.56,   412,    42, 12.78, 13.66,31.019417,0.9074889,     90.8
 14.83,     6, 18.62,   425,    64, 13.89, 13.89,32.682352,0.8691206,     97.8
  9.56,     4, 14.94,    59,   118,  2.08,  2.08,35.254237,0.3333333,    44.25
  4.15,     2,  17.3,   136,    22,  3.91,  3.91,    28.75,0.8607594,       79
  7.86,     4, 17.33,   279,    41,  7.31,  7.31,26.200716, 0.871875,       80
   2.1,     1,  18.7,    87,     8,  1.95,  1.95,22.413793,0.9157894,       95
  6.66,     4, 16.52,   238,    77,  5.92,  5.92,24.873949,0.7555555,    78.75
  1.06,     1,  13.6,    33,     3,  1.02,  1.02,30.909090,0.9166666,       36
  9.92,     4, 16.58,   325,    24,  9.38,  9.38,28.861538,0.9312320,    87.25
  5.42,     3,  18.2,   211,    57,  4.85,  4.85,22.985781,0.7873134,89.333333
  6.81,     3, 17.33,   257,    28,  6.31,  6.31,24.552529,0.9017543,       95
  2.03,     2,   7.8,    72,    17,  1.88,  1.88,26.111111,0.8089887,     44.5
  6.72,     3, 12.03,   210,     6,  6.46,  6.46,30.761904,0.9722222,       72
  3.11,     2,  13.2,    93,    10,     3,     3,32.258064,0.9029126,     51.5
  1.45,     1,  15.4,    53,     3,  1.35,  1.35,25.471698,0.9464285,       56
   5.1,     3, 16.17,   131,    87,  4.31,  4.31,32.900763,0.6009174,72.666666
  7.01,     4,  14.4,   272,    37,  6.69,  6.69,24.595588,0.8802588,    77.25
   7.5,     3,  16.3,   236,    34,  6.88,  6.88,29.152542,0.8740740,       90
  3.54,     2,  16.2,   122,    26,  3.18,  3.18,26.065573,0.8243243,       74
   2.9,     2, 14.05,   104,    11,  2.74,  2.74,26.346153,0.9043478,     57.5
   9.2,     6, 16.12,   246,    36,  7.71,  8.35,31.341463,0.8723404,     56.4
 10.62,     5,    17,   365,   141,  9.95,  9.95,27.260273,0.7213438,    101.2
 19.25,     7, 19.94,   492,    77,  15.6, 16.71,31.707317,0.8646748,    113.8
   7.8,     4,  15.9,   275,    59,  7.14,  7.14,25.963636,0.8233532,     83.5
 13.16,     5,  19.5,   352,    84,  11.6,  11.6,32.954545,0.8073394,     87.2
   5.7,     4,  15.5,   240,    36,   5.2,   5.2,21.666666,0.8695652,       69
  1.13,     1,  19.7,    28,    71,  0.56,  0.56,       20,0.2828282,       99
  6.83,     3,    19,   160,   129,  5.41,  5.41,  33.8125,0.5536332,96.333333
  7.82,     5, 16.64,   296,   187,  6.32,  6.32,21.351351,0.6128364,     96.6
  10.1,     4,  18.1,   260,   133,   8.3,   8.3,31.923076,0.6615776,    98.25
  5.37,     2, 17.35,    52,    33,  1.63,  1.63,31.346153,0.6117647,     42.5
  5.51,     3, 14.53,   178,    12,  5.21,  5.21,29.269662,0.9368421,63.333333
 13.22,     6,  17.5,   419,    58, 11.91, 12.66,28.424821,0.8784067,     95.4
  5.27,     3, 15.93,   136,    67,  4.71,  4.71,34.632352,0.6699507,67.666666
  6.47,     3, 16.23,   365,    29,   5.9,   5.9,16.164383,0.9263959,131.33333
  1.68,     1,  12.8,    45,     9,  1.46,  1.46,32.444444,0.8333333,       54
  6.19,     3, 16.17,   177,    55,  5.51,  5.51,31.129943,0.7629310,77.333333
  4.44,     3, 14.07,   142,    35,  4.17,  4.17,29.366197,0.8022598,       59
  7.65,     3,  16.9,   239,    15,  7.28,  7.28,30.460251,0.9409448,84.666666
  7.46,     3, 18.43,   209,    36,  7.04,  7.04,33.684210,0.8530612,81.666666
   0.4,     1,   9.6,    19,    19,  0.32,  0.32,16.842105,      0.5,       38
     2,     2,  12.2,    65,    17,   1.9,   1.9,29.230769,0.7926829,       41
  6.25,     3, 18.02,   177,    61,  5.43,  5.43,30.677966,0.7436974,79.333333
  16.9,     5, 20.18,   609,   108, 14.88, 14.88,24.433497,0.8493723,    143.4
 12.76,     6, 19.62,   429,    81, 11.09, 12.14,25.850815,0.8411764,      102
  9.59,     5, 15.32,   311,    13,  9.05,  9.05,29.099678,0.9598765,     64.8
  2.74,     2,  14.4,    94,    30,  2.37,  2.37,25.212765,0.7580645,       62
  8.55,     3, 17.83,   262,    57,  7.76,  7.76,29.618320,0.8213166,106.33333
  5.54,     4, 15.55,   359,    64,  4.64,  4.64,12.924791,0.8486997,   105.75
  9.31,     7, 16.86,   317,   113,  7.72,  7.72,24.353312,0.7372093,       86
  1.73,     2, 18.85,    53,   131,  1.16,  1.16,21.886792,0.2880434,       92
  8.31,     3, 20.73,   238,    69,  6.88,  6.88,28.907563,0.7752442,102.33333
  9.56,     4, 18.02,   298,    43,  8.88,  8.88,29.798657,0.8739002,    85.25
 11.22,     6, 18.92,   354,    79,  9.88, 10.93,27.909604,0.8175519,     86.6
 10.43,     3,    18,   297,    55,  9.78,  9.78,32.929292,  0.84375,117.33333
 11.98,     5, 18.04,   350,    73, 11.29, 11.29,32.257142,0.8274231,     84.6
     5,     3,  17.8,   140,    73,  4.15,  4.15,29.642857,0.6572769,       71
  6.76,     4, 16.98,   186,    44,  5.92,  5.92,31.827956,0.8086956,     57.5
 14.26,     7, 17.76,   333,    69,  9.46, 10.32,28.408408,0.8283582,     80.4
  6.54,     4, 14.98,   220,    20,  6.02,  6.02,27.363636,0.9166666,       60
  5.36,     5,  14.7,   208,    71,  4.41,  4.41,21.201923,0.7455197,     55.8
  5.72,     3, 17.57,   159,    27,  5.31,  5.31,33.396226,0.8548387,       62
  8.79,     3,    20,   245,    41,  8.16,  8.16,33.306122,0.8566433,95.333333
  6.09,     3, 13.47,   218,    67,   5.2,   5.2,23.853211,0.7649122,       95
  6.32,     4,  17.3,   227,    66,  5.47,  5.47,24.096916,0.7747440,    73.25
  2.63,     2,  14.5,    80,    26,   2.3,   2.3,    28.75,0.7547169,       53
 10.49,     3, 19.33,   349,    29,  9.92,  9.92,28.424068,0.9232804,      126
 15.46,     7, 17.38,   433,   111, 10.48, 11.72,24.203233,0.7959558,    108.8
   3.5,     2, 15.85,    97,    23,  3.19,  3.19,32.886597,0.8083333,       60
  6.27,     3, 17.83,   225,    39,  5.79,  5.79,25.733333,0.8522727,       88
 11.67,     4, 17.55,   329,    43, 10.84, 10.84,32.948328,0.8844086,       93
 15.93,     6, 19.58,   536,   121, 14.59, 15.14,27.220149,0.8158295,    131.4
  3.89,     2,    17,   113,    17,  3.62,  3.62,32.035398,0.8692307,       65
  5.85,     2,  19.5,   155,    26,  5.36,  5.36,34.580645,0.8563535,     90.5
  2.24,     2, 15.65,    70,    24,  2.09,  2.09,29.857142,0.7446808,       47
  7.01,     3,  17.7,   221,    18,  6.56,  6.56,29.683257,0.9246861,79.666666
  5.35,     3,  16.6,   187,    51,  5.08,  5.08,27.165775,0.7857142,79.333333
  4.69,     3,  16.3,   161,    34,  4.08,  4.08,25.341614,0.8256410,       65
  15.1,     5,  20.4,   419,   117, 13.64, 13.64,32.553699,0.7817164,    107.2
 13.02,     5,  16.7,   450,   118, 11.97, 11.97,     26.6,0.7922535,    113.6
 13.98,     4, 19.68,   461,   113, 12.43, 12.43,26.963123,0.8031358,    143.5
  8.35,     3, 19.62,   215,    36,  7.68,  7.68,35.720930,0.8565737,83.666666
  5.96,     3, 17.53,   164,    60,  5.25,  5.25,32.012195,0.7321428,74.666666
  5.91,     4, 16.08,   180,    50,  5.24,  5.24,29.111111,0.7826086,     57.5
  10.1,     7, 15.76,   311,   126,  8.07,  9.53,25.948553,0.7116704,     87.4
  1.69,     2, 13.03,    41,    37,  1.18,  1.18,28.780487,0.5256410,       39
  7.13,     4,  17.8,   216,    91,  6.26,  6.26,28.981481,0.7035830,    76.75
  8.64,     4, 17.42,   245,    40,  7.87,  7.87,32.122448,0.8596491,    71.25
  6.55,     4, 17.52,   245,    54,  5.15,  5.15,21.020408,0.8193979,    74.75
  9.12,     4, 18.58,   249,    95,  8.06,  8.06,32.369477,0.7238372,       86
 12.38,     5, 17.68,   340,    79, 11.36, 11.36,33.411764,0.8114558,     83.8
  6.54,     2, 19.25,   217,    40,  6.06,  6.06,27.926267,0.8443579,    128.5
  6.47,     3,  16.3,   198,    19,  6.09,  6.09,30.757575,0.9124423,72.333333
  7.17,     5, 14.14,   220,    93,  6.29,  6.29,28.590909,0.7028753,     62.6
  3.04,     2,  15.2,    90,    26,  2.64,  2.64,29.333333,0.7758620,       58

